Teste 1
50 5017 t
51 5012 f
52 5009 f
53 4978 j
54 4961 v
55 4943 i
56 4927 a
57 4912 m
58 4902 f
59 4874 k
60 4862 q
60 4862 u
62 4808 w
63 4795 i
64 4771 u
65 4766 u
66 4748 n
67 4740 s
68 4738 e
69 4726 y
70 4719 g
71 4659 z
72 4624 x
73 4597 p
74 4589 t
75 4542 k
76 4519 n
77 4458 l
78 4399 v
79 4355 c
80 4303 z
81 4099 j
82 4036 x
83 4017 x
84 3917 u
85 3867 k
86 3809 v
87 3746 d
88 3744 p
89 3541 y
90 3514 m
91 3489 w
92 3438 v
93 3421 q
94 2932 n
95 2863 e

Teste 177
1 7457 g
2 6808 a
3 6773 i
4 6621 q
5 6560 p
6 6416 t
7 6393 z
8 6193 b
9 6123 u
10 6080 s
11 6067 f
12 6065 e
13 6041 p
14 6023 l
15 5985 g
16 5954 t
17 5918 s
18 5857 t
19 5844 w
20 5842 u
21 5839 b
22 5834 e
23 5832 e
24 5810 p
25 5753 a
26 5748 g
27 5729 r
28 5715 k
29 5691 c
30 5559 c
31 5478 h
32 5407 g
33 5381 x
34 5366 v
35 5350 o
36 5329 d
37 5322 q
38 5318 j
39 5311 z
40 5290 j
41 5287 u
42 5283 f
43 5272 a
44 5267 z
45 5247 u
46 5243 t
47 5211 z
48 5199 i
49 5112 e
50 5052 f
51 5002 c
52 4975 h
53 4965 k
54 4938 z
55 4935 h
56 4903 o
57 4747 t
58 4700 z
59 4651 i
60 4584 b
61 4558 u
62 4514 h
63 4476 p
64 4470 v
65 4463 o
66 4420 w
67 4417 s
68 4393 x
69 4348 p
70 4336 t
71 4299 r
72 4292 v
73 4280 n
74 4260 s
75 4144 k
76 4132 a
77 4065 l
78 4063 g
79 4062 u
80 3996 e
81 3987 m
82 3986 j
83 3971 q
84 3857 o
85 3742 u
86 3670 v
87 3523 b
88 3296 u
89 3290 i
90 3283 a
91 3155 u
92 2724 z
93 2608 p

Teste 178
1 7160 c
2 7002 s
3 6920 d
4 6811 m
5 6694 a
6 6683 v
7 6666 z
8 6577 t
9 6493 c
10 6438 t
11 6329 u
12 6318 q
13 6208 q
14 6159 h
15 6102 k
16 6011 f
17 5884 q
18 5830 l
19 5732 i
20 5712 u
21 5708 f
22 5707 s
23 5692 j
24 5678 j
25 5646 p
26 5595 e
27 5578 y
28 5552 m
29 5545 b
30 5538 d
31 5535 x
32 5532 a
32 5532 v
34 5517 s
35 5513 o
36 5486 x
37 5480 o
38 5477 p
39 5476 r
40 5475 p
41 5403 e
42 5342 z
43 5332 r
44 5296 r
45 5254 w
46 5130 m
47 5121 z
48 5094 w
49 5053 x
50 5050 q
51 5034 s
52 5022 p
53 5018 i
54 5007 a
55 4962 a
56 4898 n
57 4881 p
58 4879 e
59 4755 s
60 4734 d
61 4701 m
62 4620 v
63 4619 o
64 4605 b
65 4557 u
66 4491 v
67 4378 j
68 4356 j
69 4344 d
70 4299 i
71 4242 u
72 4225 k
73 4166 s
74 4117 z
75 4082 g
76 4068 i
77 4046 n
78 4012 c
79 3904 h
80 3878 m
81 3718 p
82 3643 s
83 3577 y
84 3569 r
85 3491 n
86 3360 s
87 3351 c
88 3247 x
89 3204 p
90 2770 d

Teste 179
1 8082 g
2 6899 x
3 6876 u
4 6646 p
5 6638 k
6 6535 d
7 6465 n
8 6423 d
9 6410 i
10 6350 q
11 6307 o
12 6278 o
13 6147 r
14 6123 w
15 5887 t
16 5877 f
17 5817 m
18 5781 f
19 5777 h
20 5763 o
21 5714 e
22 5662 p
23 5618 a
24 5591 x
25 5567 b
26 5554 d
27 5504 v
28 5459 s
29 5456 k
30 5443 h
31 5360 w
32 5337 e
33 5327 k
34 5275 p
35 5263 v
36 5242 e
37 5211 p
38 5209 w
39 5179 x
40 5151 h
41 5111 n
42 5098 x
43 5097 i
44 5055 j
45 4967 x
46 4897 p
47 4889 q
48 4857 p
49 4856 m
49 4856 r
51 4788 h
52 4753 r
53 4718 h
54 4704 n
55 4677 g
56 4626 z
57 4607 k
58 4565 m
59 4509 a
60 4474 g
61 4436 a
62 4387 f
63 4330 n
64 4280 a
65 4255 x
66 4251 x
67 4186 c
68 4138 e
69 4116 i
70 3983 o
71 3902 h
72 3846 g
73 3841 g
74 3833 k
75 3769 t
76 3707 t
77 3703 c
78 3593 u
79 3588 s
80 3549 m
81 3518 f
82 3492 m
83 3339 x
84 2920 c
85 2038 t

Teste 180
1 7029 r
2 6692 o
3 6328 x
4 6299 m
5 6255 u
6 5664 y
7 5590 o
8 5535 s
9 5534 f
10 5488 m
11 5456 l
12 5446 c
13 5437 q
14 5390 a
15 5276 z
16 4945 k
17 4876 i
18 4868 v
19 4795 d
20 4632 t
21 4569 z
22 4526 u
23 4426 o
24 4367 q
25 3807 z
26 3596 l
27 3341 s

Teste 181
1 6576 t
2 6440 y
3 6420 d
4 6408 x
5 6385 p
6 6329 t
7 6280 e
8 6225 v
9 6188 d
10 6159 d
11 6122 l
12 6035 o
13 5956 a
14 5937 a
15 5914 g
16 5912 e
17 5768 f
18 5674 v
19 5627 r
20 5583 t
21 5558 k
22 5546 l
23 5545 b
24 5531 k
25 5521 y
26 5494 a
27 5478 t
28 5439 s
29 5430 j
30 5398 f
31 5382 l
32 5357 f
33 5298 y
34 5230 p
35 5191 g
36 5189 i
37 5152 h
38 5107 w
39 5101 a
40 5084 r
41 5075 c
42 5063 g
43 5045 c
44 5006 o
45 4932 o
46 4926 y
47 4841 m
48 4777 c
49 4765 i
50 4682 k
51 4681 b
52 4673 k
53 4663 a
54 4608 i
55 4605 a
56 4589 b
57 4544 v
58 4543 a
59 4529 a
60 4507 s
61 4481 r
62 4463 l
63 4461 s
64 4456 c
65 4445 x
66 4422 n
67 4389 e
67 4389 n
69 4385 o
70 4381 g
71 4374 r
72 4341 h
73 4315 l
74 4277 y
75 4231 q
76 4219 j
77 4187 d
78 4019 n
79 3982 d
79 3982 l
81 3936 x
82 3913 b
83 3893 j
84 3884 v
85 3874 q
86 3836 v
87 3810 z
88 3803 a
89 3728 x
90 3667 v
91 3459 t
92 3428 u
93 3181 g
94 2894 u

Teste 182
1 6427 k
2 5991 i
3 5964 h
4 5881 y
5 5770 i
6 5717 s
7 5444 t
8 5307 j
9 5234 w
10 5197 q
11 5187 l
12 5063 f
13 5035 k
14 4991 v
15 4980 k
16 4826 b
17 4817 x
18 4783 v
19 4737 q
20 4613 b
21 4460 j
22 4396 y
23 4379 k
24 4375 h
25 4079 t
26 4000 c
27 3943 h
28 3937 v
29 3568 p
30 3463 q
31 3389 y
32 3082 i
33 2947 o

Teste 183
1 6939 h
2 6810 f
3 6715 e
4 6559 z
5 6546 s
6 6538 u
7 6468 y
8 6293 v
9 6136 x
10 6073 q
11 5982 r
12 5976 k
13 5945 l
14 5940 y
15 5802 f
16 5787 l
17 5769 n
18 5733 z
19 5689 p
20 5647 i
21 5548 b
22 5522 v
23 5490 b
24 5456 i
25 5447 g
26 5433 u
27 5402 b
28 5360 z
29 5314 x
30 5302 k
31 5289 f
32 5254 i
33 5240 l
34 5227 i
35 5223 t
36 5168 c
37 5133 x
38 5087 c
39 5080 o
40 5060 a
41 5055 j
42 5048 l
43 4984 x
44 4933 v
45 4827 n
46 4803 n
47 4784 b
48 4711 u
49 4681 q
50 4644 x
51 4642 b
52 4638 l
53 4585 g
54 4473 y
55 4466 f
56 4458 n
57 4457 b
58 4402 p
59 4369 n
60 4339 y
61 4297 k
62 4267 t
63 4249 d
64 4248 g
65 4242 o
66 4220 l
67 4195 u
68 4171 d
69 4114 n
70 3874 r
71 3804 b
72 3792 p
73 3690 s
74 3687 r
75 3635 g
76 3566 e
77 3422 o
78 3344 s
79 3095 h
80 3048 q

Teste 184
1 7457 n
2 6663 w
3 6600 a
4 6364 l
5 6326 a
6 6296 k
7 6240 c
8 6214 r
9 6129 b
10 6120 k
11 6116 w
12 6111 x
13 6102 l
14 6031 f
15 5832 q
16 5710 r
17 5709 d
18 5675 t
19 5637 v
20 5634 c
21 5623 w
22 5615 d
23 5562 u
24 5539 a
25 5490 w
26 5475 k
27 5472 x
28 5450 y
29 5429 c
30 5409 m
31 5350 g
32 5325 i
33 5314 x
34 5306 u
35 5295 t
36 5251 d
37 5211 n
38 5115 f
39 5109 f
40 5071 u
41 5060 n
42 5055 p
43 5028 a
44 4997 h
45 4967 h
46 4965 e
47 4955 u
48 4937 r
49 4933 m
50 4931 s
51 4918 p
52 4865 h
53 4843 r
54 4771 x
55 4758 j
56 4746 h
57 4744 e
58 4739 d
59 4728 s
60 4696 p
61 4593 p
62 4585 e
63 4581 t
64 4548 q
65 4510 c
66 4482 z
67 4475 w
68 4390 f
69 4340 z
70 4317 c
71 4266 f
72 4225 z
73 4210 c
74 4191 l
75 4037 l
76 3988 u
77 3931 q
78 3896 o
79 3796 b
80 3741 v
81 3696 x
82 3678 c
82 3678 h
84 3512 p
85 3358 b
86 3273 h
87 2726 a

Teste 185
1 6710 o
2 6508 c
3 6194 c
4 5871 m
5 5794 p
6 5612 b
7 5511 w
8 5267 y
9 5059 k
10 5035 w
11 5027 r
12 5006 p
13 4948 r
14 4847 a
15 4728 d
16 4705 b
17 4627 e
18 4478 d
19 4475 i
19 4475 k
21 4414 m
22 4296 i
23 4289 v
24 4276 d
25 4185 t
26 3928 v
27 3359 a
28 3210 a
29 2592 m

Teste 186
1 6968 f
2 6953 a
3 6795 k
4 6738 w
5 6688 x
6 6671 w
7 6645 h
8 6599 n
9 6490 y
10 6448 t
11 6289 a
12 6279 b
13 6259 a
14 6236 i
15 6223 t
16 6103 o
17 6051 a
18 6038 d
19 5944 y
20 5924 y
21 5918 k
22 5890 o
23 5841 o
24 5795 t
25 5711 a
26 5680 m
27 5676 p
28 5657 d
29 5636 a
30 5615 m
31 5599 a
32 5597 v
33 5547 w
34 5542 z
35 5528 m
36 5474 s
37 5467 c
38 5439 l
39 5428 y
40 5387 u
41 5378 d
42 5361 y
43 5337 w
44 5318 b
45 5316 p
46 5306 s
47 5303 v
48 5246 n
49 5218 g
50 5212 h
51 5191 y
52 5167 n
53 5162 o
54 5154 j
55 5147 p
56 5135 g
57 5081 a
58 5076 m
59 5064 a
60 5052 m
61 4965 j
62 4937 r
63 4925 m
64 4916 g
65 4890 u
66 4808 e
67 4802 z
68 4775 b
69 4679 u
70 4630 q
71 4606 z
72 4568 j
73 4559 n
74 4553 c
75 4499 h
76 4425 u
77 4411 t
78 4401 z
79 4370 z
80 4330 h
81 4322 u
82 4300 m
83 4270 e
84 4248 j
85 4198 q
86 4172 v
87 4138 q
88 4042 w
89 3982 h
90 3978 r
91 3818 i
92 3789 c
93 3693 t
94 3480 o
95 3165 v
96 3095 k
97 2861 h

Teste 187
1 6422 h
2 6033 t
3 6027 k
4 5835 o
5 5577 k
6 5514 g
7 5142 a
8 5023 k
9 4917 b
10 4774 n
11 4522 s
12 4519 c
13 4152 n
14 3906 x
15 3716 a
16 3477 f
17 3400 o
18 3058 y

Teste 188
1 6392 e
2 6203 m
3 5817 r
4 5184 w
5 5139 a
6 3749 t

Teste 189
1 7527 i
2 6760 f
3 6624 d
4 6590 e
5 6351 i
6 6290 h
7 6273 l
8 6227 m
9 6191 t
10 6099 e
11 5914 e
12 5763 f
13 5723 q
14 5690 u
15 5543 g
16 5540 r
17 5533 e
18 5464 e
19 5437 f
20 5382 t
21 5358 n
22 5347 p
23 5330 c
24 5262 x
25 5259 m
26 5253 a
27 5193 p
28 5182 i
29 5181 s
30 5163 j
31 5158 n
32 5133 m
33 5130 d
34 5108 i
35 5085 x
36 5053 f
37 5025 a
38 5016 m
39 4992 z
40 4912 m
41 4911 e
42 4875 d
43 4830 u
44 4755 b
45 4738 f
46 4726 k
47 4667 m
48 4612 e
49 4599 i
50 4553 u
51 4502 h
52 4477 b
53 4429 d
54 4407 a
55 4336 o
56 4319 v
57 4233 j
58 4167 n
59 4114 t
60 3988 w
61 3863 v
62 3710 j
63 3637 e
64 3515 z
65 3486 g
66 3441 n
67 3214 x
68 3204 e
69 3200 t
70 3192 f

Teste 190
1 7472 z
2 6828 x
3 6822 p
4 6528 i
5 6400 k
6 6399 j
7 6396 j
8 6386 l
9 6340 c
10 6289 g
11 6208 w
12 6178 m
13 6132 l
14 6021 o
15 6020 k
16 5994 s
17 5969 y
18 5930 f
19 5891 l
20 5831 d
21 5692 s
22 5687 s
23 5679 q
24 5656 j
25 5602 e
26 5584 c
27 5582 f
28 5580 l
29 5537 s
30 5536 j
31 5529 h
32 5498 g
33 5462 d
34 5419 b
35 5412 y
36 5411 o
37 5352 u
38 5332 m
39 5309 g
40 5306 p
41 5299 a
42 5261 c
43 5247 t
44 5196 z
45 5187 j
46 5156 z
47 5130 y
48 5121 l
49 5098 a
50 5097 o
51 5080 z
52 5017 r
53 5012 n
54 4989 h
55 4959 q
56 4921 q
57 4911 e
58 4868 g
59 4837 q
60 4801 o
61 4798 z
62 4765 z
63 4757 u
64 4719 f
65 4699 n
66 4688 r
66 4688 t
68 4681 i
69 4605 p
70 4572 b
71 4546 o
72 4511 q
73 4506 h
74 4457 h
75 4447 x
76 4438 d
77 4382 q
78 4324 b
79 4293 y
80 4280 z
81 4221 w
82 4212 t
83 4134 l
84 4076 g
85 4071 w
86 4061 y
87 4018 l
88 3977 u
89 3943 p
90 3716 u
91 3680 t
92 3679 u
93 3631 q
94 3614 m
95 3586 x
96 3479 e
97 3280 o
98 3122 k
99 2921 n
100 2896 a

Teste 191
1 6572 t
2 6497 m
3 6489 a
4 6038 p
5 5944 p
6 5925 d
7 5834 v
8 5805 p
9 5796 q
10 5792 s
11 5675 v
12 5663 p
13 5630 s
14 5628 l
15 5620 a
16 5612 l
17 5536 y
18 5494 i
19 5435 y
20 5433 z
21 5394 u
22 5364 y
23 5256 b
24 5215 l
25 5173 a
26 5124 l
27 5110 a
28 4986 f
29 4947 t
30 4946 h
31 4732 i
32 4666 y
33 4634 q
34 4632 j
35 4611 p
36 4606 u
37 4590 t
38 4567 r
39 4486 w
40 4484 l
41 4475 o
42 4446 n
43 4373 v
44 4278 t
45 4185 r
46 4117 m
47 4103 t
48 4064 f
49 4055 d
50 3790 y
51 3581 d
52 3441 s
53 3396 u
54 3338 d
55 2910 p

Teste 192
1 6163 i
2 6144 m
3 6013 n
4 5999 c
5 5953 g
6 5828 u
7 5765 e
8 5559 y
9 5497 m
10 5420 i
11 5367 y
12 5344 j
13 5338 y
14 5280 n
15 5270 p
16 5251 d
17 5190 e
18 5179 i
19 5177 t
20 5132 l
21 5131 w
22 5090 f
23 4847 h
24 4694 m
25 4675 k
26 4608 t
27 4285 x
28 4242 k
29 4140 n
30 4098 h
31 4081 g
32 3717 p
33 3469 c
34 3450 a
35 3061 d

Teste 193
1 6758 w
2 6586 z
3 6435 p
4 6187 a
5 6048 j
6 6020 m
7 5903 h
8 5876 c
9 5753 j
10 5667 k
11 5647 c
11 5647 q
13 5575 n
14 5457 e
15 5365 e
16 5309 c
17 5148 c
18 5114 k
19 4996 y
20 4891 k
21 4825 x
22 4746 a
23 4469 r
24 4440 d
25 4366 u
26 4350 z
27 4296 e
28 4055 w
29 3951 a
30 3773 h
31 3609 y
32 3499 d
33 3495 q
34 3448 z
35 2266 u

Teste 194
1 6897 l
2 6760 k
3 6550 d
4 6344 u
5 5831 m
6 5219 v
7 5072 o
8 4723 l
9 4626 y
10 4618 p
11 4365 j
12 4140 j
13 3587 m
14 2621 b

Teste 195
1 6630 l
2 6468 s
3 6458 w
4 6275 b
5 6252 j
6 6186 f
7 6171 v
8 6041 e
9 5950 e
10 5850 v
11 5845 d
12 5763 s
13 5675 i
14 5658 c
15 5588 y
16 5549 c
17 5490 o
18 5478 c
19 5431 n
20 5422 j
21 5392 m
22 5385 h
23 5366 h
24 5351 n
25 5346 j
26 5284 r
27 5257 z
28 5216 x
29 5172 u
30 5161 v
31 5157 i
32 5135 i
33 5133 x
34 5103 u
35 5060 c
36 4991 m
37 4930 b
38 4916 n
39 4732 g
40 4572 h
41 4571 l
42 4542 o
43 4537 a
44 4475 u
45 4456 a
46 4421 o
47 4419 x
48 4304 h
49 4039 d
50 3952 y
51 3817 d
52 3571 v
53 3447 j
54 3362 t

Teste 196
1 6867 e
2 6788 e
3 6600 b
4 6549 p
5 6345 b
6 6235 j
7 6191 h
8 6032 b
9 6005 n
10 5995 j
11 5828 q
12 5827 c
13 5801 v
14 5761 r
15 5756 s
16 5681 p
17 5658 s
18 5615 j
19 5596 s
20 5589 i
21 5506 q
22 5481 a
23 5376 q
24 5332 s
25 5316 o
26 5283 x
27 5269 o
28 5195 v
29 5084 h
30 4941 z
31 4916 s
32 4906 o
33 4881 d
34 4855 v
35 4854 p
36 4842 r
37 4804 o
38 4778 z
39 4709 c
40 4569 l
41 4560 r
42 4559 r
43 4546 l
44 4423 r
45 4289 d
46 4259 e
47 4235 l
48 4177 g
49 4022 o
50 4001 z
51 3844 p
52 3705 r
53 3587 m
54 3253 e
55 2613 h

Teste 197
1 7330 y
2 6693 z
3 6682 b
4 6579 x
5 6440 d
6 6228 c
7 6131 i
8 5970 h
9 5898 r
10 5884 o
11 5839 q
12 5838 g
13 5591 o
14 5573 b
15 5563 r
16 5530 l
17 5487 m
18 5464 v
19 5443 d
20 5386 h
21 5261 o
22 5159 q
23 5088 g
24 5048 k
25 5001 m
26 4966 e
27 4948 i
28 4927 l
29 4823 v
30 4822 x
31 4647 d
32 4546 i
33 4541 l
34 4488 v
35 4164 w
36 4071 f
37 4056 q
38 3859 r
39 3766 g
40 3714 l
41 3415 z
42 3286 z
43 3222 j
44 3170 u
45 3136 l
46 2917 p

Teste 198
1 6631 n
2 6611 m
3 6573 g
4 6389 b
5 6155 s
6 6127 d
7 6063 t
8 5920 m
9 5904 c
10 5890 v
11 5834 n
12 5746 g
13 5649 d
14 5628 g
15 5613 q
16 5566 e
17 5528 e
18 5469 r
19 5467 y
20 5394 d
21 5317 t
22 5305 b
23 5296 j
24 5279 k
25 5272 d
26 5127 t
27 5021 i
28 5018 p
29 5014 i
30 5008 p
31 4909 b
32 4882 d
33 4772 j
34 4730 x
35 4691 k
36 4683 c
37 4628 h
38 4621 u
39 4618 v
40 4609 y
41 4588 b
42 4569 i
43 4535 q
44 4448 o
45 4323 j
46 4268 c
47 4184 h
48 4163 y
49 4121 a
50 4090 t
51 4013 o
52 3952 q
53 3939 u
54 3908 z
55 3805 m
56 3749 q
57 3375 t
58 2971 c
59 2801 y

Teste 199
1 7233 c
2 7075 k
3 7010 a
4 6925 z
5 6748 f
6 6589 l
7 6460 g
8 6429 i
9 6381 l
10 6358 n
11 6341 h
12 6329 k
13 6300 d
14 6216 g
15 6165 a
16 6043 t
17 6029 a
18 5980 e
19 5960 a
20 5952 x
21 5930 d
22 5876 r
23 5840 o
24 5797 i
25 5733 i
26 5726 j
27 5687 p
28 5559 u
29 5530 b
30 5522 m
31 5509 d
32 5496 e
33 5468 c
34 5333 h
35 5318 l
36 5289 k
37 5189 x
38 5142 i
39 5061 r
40 5058 d
41 5052 a
42 5040 u
43 5038 m
44 4983 g
45 4948 i
46 4884 h
47 4847 l
48 4841 c
49 4809 u
50 4664 r
51 4662 j
52 4622 z
53 4621 d
54 4599 r
55 4597 h
56 4535 c
57 4497 h
58 4334 a
59 4288 o
60 4227 h
61 4204 g
62 4102 y
63 4091 d
64 4014 p
65 3994 v
66 3987 w
67 3947 h
68 3875 f
69 3793 z
70 3770 g
71 3727 l
72 3691 q
73 3683 q
74 3666 w
75 3647 i
76 3530 c
77 3382 l
78 3329 x
79 3236 k
80 3035 n

Teste 200
1 7438 f
2 6908 i
3 6787 p
4 6693 b
5 6575 t
6 6461 o
7 6429 q
8 6355 q
9 6300 c
10 6299 p
11 6250 r
12 6232 l
13 6209 r
14 6090 l
15 6062 s
16 6022 o
17 6019 z
18 5965 b
19 5926 n
20 5855 f
21 5843 q
22 5817 n
23 5792 p
24 5720 n
25 5696 c
26 5684 k
27 5668 g
28 5632 c
29 5569 r
30 5562 i
31 5558 g
32 5532 k
33 5525 y
34 5501 h
35 5482 x
36 5465 b
37 5406 g
38 5358 x
39 5338 t
40 5299 b
41 5230 n
42 5206 i
43 5159 k
44 5145 j
45 5099 l
46 5070 s
47 5033 b
48 4975 g
49 4973 z
50 4926 i
51 4912 g
52 4908 f
52 4908 r
54 4900 n
55 4880 n
56 4869 w
57 4868 k
58 4847 e
59 4826 m
60 4810 s
61 4777 a
62 4739 o
63 4710 q
64 4682 l
65 4674 j
66 4599 w
67 4592 y
68 4589 a
69 4480 u
70 4421 t
71 4405 j
72 4396 o
73 4322 v
74 4261 g
75 4229 e
76 4107 z
77 4010 y
78 3998 y
79 3930 j
80 3709 p
81 3705 r
82 3483 z
83 3151 y
84 2836 h

Teste 201
1 7550 r
2 7245 k
3 6640 m
4 6576 m
5 6120 l
6 6036 r
7 6021 i
8 5893 a
9 5881 d
10 5784 i
11 5468 y
12 5382 b
13 5327 s
14 5282 x
15 5264 t
16 5239 u
17 5217 k
18 5199 e
19 5168 k
20 5133 h
21 5081 a
21 5081 w
23 5018 q
24 4988 t
25 4905 d
26 4832 s
27 4756 h
28 4719 l
29 4712 g
30 4709 k
31 4588 t
32 4522 k
33 4513 s
34 4497 u
35 4477 y
36 4456 i
37 4426 c
38 4399 g
39 4393 k
40 4361 w
41 4357 w
42 4347 p
43 4296 l
44 4282 t
45 4238 m
46 4225 j
47 4187 h
48 4159 r
49 4083 g
50 4068 u
51 3847 p
52 3771 g
53 3755 x
54 3739 h
55 3613 m
56 3455 r
57 3441 r

Teste 202
1 7490 f
2 6832 r
3 6791 x
4 6411 n
5 6377 z
6 6146 n
7 6114 e
8 6065 k
9 5728 q
10 5660 f
11 5607 q
12 5498 g
13 5428 v
14 5402 t
15 5344 m
16 5275 u
17 5244 d
18 5243 p
19 5099 e
20 5050 b
21 5005 e
22 4970 i
23 4908 x
24 4901 k
25 4699 y
26 4656 k
27 4606 y
28 4593 e
29 4568 y
30 4558 f
31 4545 q
32 4500 b
33 4485 c
34 4472 h
35 4403 t
36 4364 l
37 4361 t
38 4273 r
39 4224 e
40 4212 b
41 3889 m
42 3763 c
43 3476 r
44 3443 r
45 3427 x
46 3235 j

Teste 203
1 6818 k
2 6485 t
3 6453 t
4 6266 g
5 6236 l
6 6123 h
7 5994 y
8 5990 f
9 5820 a
10 5719 b
11 5706 i
12 5674 y
13 5666 t
14 5629 h
15 5596 a
16 5496 y
17 5460 o
18 5322 k
19 5299 s
20 5220 v
21 5218 k
22 5161 g
23 5142 u
24 5064 a
25 5015 d
26 4925 l
27 4837 x
28 4819 z
29 4818 q
30 4761 x
31 4746 s
32 4725 w
33 4716 b
34 4707 m
35 4691 w
36 4617 a
37 4597 o
38 4527 h
39 4366 p
40 4223 c
41 4205 w
42 4121 c
43 4106 o
44 4028 d
45 4023 l
46 3986 b
47 3943 i
48 3226 e

Teste 204
1 6441 i
2 6359 o
3 6301 n
4 6227 l
5 6042 p
6 5772 w
7 5697 g
8 5689 d
9 5502 h
10 5500 y
11 5493 u
12 5473 s
13 5071 a
14 4384 h
15 4145 o
16 4046 r
17 3564 b
18 3485 x
19 3291 z

Teste 205
1 7554 n
2 6302 b
3 6117 h
4 6071 s
5 6057 u
6 5784 j
7 5750 d
8 5741 v
9 5691 i
10 5654 u
11 5638 s
12 5545 m
13 5531 j
14 5462 p
15 5452 b
16 5387 y
17 5377 u
18 5371 o
19 5343 d
20 5293 d
21 5218 w
22 5208 t
23 5118 n
24 5007 l
25 4920 j
26 4905 k
27 4750 k
28 4679 x
29 4613 c
30 4455 l
31 4320 x
32 4268 t
33 4137 z
34 4113 p
35 3988 t
36 3896 h
37 3816 s
38 3327 q
39 3293 t
40 3236 e
41 2926 p

Teste 206
1 7360 b
2 6946 f
3 6885 q
4 6474 m
5 6460 i
6 6396 e
7 6312 d
8 6299 c
9 6065 n
10 6038 y
11 6025 m
12 6007 s
13 5968 t
14 5958 i
15 5899 n
16 5893 t
17 5841 e
18 5820 m
19 5804 s
20 5798 q
21 5764 s
22 5756 q
23 5692 l
24 5660 c
25 5650 j
26 5546 e
27 5503 r
28 5492 y
29 5478 g
30 5467 f
31 5434 m
32 5369 p
33 5356 i
34 5352 t
35 5317 d
36 5295 m
37 5293 s
38 5283 y
39 5276 u
40 5269 e
41 5139 o
42 5124 f
43 5080 n
44 5065 t
45 5050 k
46 5017 f
47 5013 n
48 4886 u
49 4857 g
50 4850 x
51 4841 n
52 4818 o
53 4797 h
54 4714 z
55 4693 q
56 4666 u
57 4662 f
58 4661 j
59 4631 m
60 4556 e
61 4496 u
62 4473 k
63 4400 x
64 4394 y
65 4368 w
66 4338 o
67 4255 u
68 4197 w
69 4127 z
70 4044 g
71 4012 i
72 4010 y
73 3941 w
74 3868 v
75 3838 x
76 3752 h
77 3732 r
78 3698 o
79 3597 y
80 3580 b
81 3445 v
82 3431 j
83 3417 f
84 3371 s
85 3364 u
86 3275 u
87 3264 i
88 3247 v
89 3220 t
90 3148 a

Teste 207
1 7059 e
2 6627 n
3 6442 p
4 6347 y
5 6286 r
6 6213 a
7 6035 r
8 5571 q
9 5245 n
10 5083 n
11 5079 k
12 4999 q
13 4997 t
14 4870 k
15 4623 p
16 4480 i
17 4471 t
18 4328 u
19 4261 g
20 4117 c

Teste 208
1 6977 c
2 6951 i
3 6746 z
4 6486 t
5 6455 j
6 6397 t
7 6346 s
8 6285 s
9 6161 s
10 6071 g
11 6039 q
12 6016 w
13 5941 e
14 5897 v
15 5872 v
16 5701 v
17 5671 a
18 5664 r
19 5621 z
20 5617 m
21 5585 i
22 5569 t
23 5560 w
24 5541 a
25 5509 h
26 5458 n
27 5449 m
28 5448 t
29 5400 a
30 5399 g
31 5350 x
32 5315 z
33 5310 v
34 5277 t
35 5249 c
36 5243 a
37 5239 s
38 5226 d
39 5145 s
40 5132 g
41 5106 o
42 5102 s
43 5044 v
44 5036 h
45 5017 i
46 4938 q
47 4919 i
48 4917 j
49 4906 l
50 4847 i
51 4836 x
52 4835 a
53 4829 p
54 4817 l
55 4815 o
56 4804 i
57 4747 i
58 4744 c
59 4693 a
60 4619 x
61 4597 g
61 4597 k
63 4594 q
64 4590 a
65 4525 u
66 4507 x
67 4481 k
67 4481 x
69 4472 o
70 4418 h
71 4359 i
72 4317 f
73 4309 v
74 4284 w
75 4277 g
76 4260 r
77 4227 y
78 4129 v
79 4123 l
80 4111 b
81 4095 u
82 4043 k
83 4035 f
84 4033 z
85 3851 q
86 3845 p
87 3603 b
88 3448 v
89 3111 o
90 2561 k

Teste 209
1 6743 r
2 6293 e
3 6237 z
4 5939 s
5 5602 u
6 5052 c
7 4860 e
8 4117 b
9 3026 y

Teste 210
1 5844 n
2 5407 n
3 5131 g
4 5102 u
5 5077 y
6 4974 i
7 4661 l
8 4420 c
9 4216 l

Teste 211
1 7414 t
2 7014 g
3 6648 t
4 6614 t
5 6575 v
6 6516 u
7 6495 q
8 6356 v
9 6352 l
10 6336 q
11 6303 q
12 6266 z
13 6173 g
14 6130 l
15 6102 l
16 6072 g
17 6049 w
18 6003 r
19 5979 n
20 5948 j
21 5928 c
22 5814 v
23 5787 w
24 5774 x
25 5722 q
26 5717 e
27 5713 g
28 5697 t
29 5651 f
30 5537 v
31 5533 j
32 5526 y
33 5506 u
34 5497 i
35 5484 d
36 5476 m
37 5443 b
38 5425 q
39 5355 b
40 5338 z
41 5328 c
42 5269 k
43 5254 r
44 5237 t
45 5214 d
46 5202 d
47 5124 m
48 5099 r
49 4987 p
50 4898 s
51 4864 t
52 4854 g
53 4835 d
54 4768 s
55 4695 n
56 4691 c
57 4672 g
58 4628 w
59 4575 u
60 4567 c
61 4538 i
62 4535 c
63 4531 h
