Teste 1
33 4466 u
34 4367 y
35 4292 o
36 4261 l
37 4169 z
38 4050 h
39 3987 h
40 3918 i
41 3819 d
42 3803 r
43 3674 v
44 3556 z
45 3524 h
46 3505 c
47 3316 w
48 3314 n
49 3294 z
50 2260 n

Teste 183
1 6423 m
2 6361 u
3 6330 s
4 6301 h
5 6067 y
6 5887 f
7 5848 f
8 5763 n
9 5761 s
10 5721 p
11 5702 a
12 5685 u
13 5661 u
14 5638 m
15 5615 c
16 5569 p
17 5558 u
18 5536 t
19 5463 d
19 5463 d
21 5461 r
22 5413 i
23 5360 q
24 5323 u
25 5322 l
26 5279 k
27 5263 p
28 5261 a
29 5235 o
30 5230 k
31 5193 z
32 5190 n
33 5145 p
34 5020 p
35 5004 i
36 4935 z
37 4894 l
38 4873 q
39 4788 k
40 4777 p
41 4768 x
42 4732 c
43 4730 j
44 4723 g
45 4684 a
46 4672 k
47 4650 k
48 4640 o
49 4594 q
50 4583 s
51 4532 s
52 4522 u
53 4514 d
54 4405 r
55 4367 x
56 4318 e
57 4261 y
58 4050 g
59 3918 a
60 3863 t
61 3803 j
62 3556 d
63 3505 q
64 3314 k
65 3296 h
66 2998 k
67 2659 k
68 2260 e

Teste 184
1 6714 c
2 6647 l
3 6361 i
4 6309 h
5 6301 l
6 6271 v
7 5887 p
8 5858 i
9 5763 y
10 5721 v
11 5685 v
12 5651 j
13 5646 k
14 5645 n
15 5638 y
16 5624 b
17 5574 y
18 5569 f
19 5536 v
20 5500 h
21 5463 b
22 5413 p
23 5402 u
24 5388 p
25 5323 p
26 5306 c
27 5279 n
28 5261 c
29 5233 v
30 5231 p
31 5230 h
32 5190 b
33 5176 c
34 5172 s
35 5136 z
36 5072 l
37 5068 p
38 5067 i
39 5057 a
40 5020 d
41 5011 p
42 4935 z
43 4873 a
44 4777 s
45 4759 b
46 4732 i
47 4723 a
48 4672 p
49 4642 g
50 4640 a
51 4593 p
52 4583 c
53 4522 p
54 4470 v
55 4405 a
55 4405 h
57 4318 g
58 4302 a
59 4301 i
60 4050 j
61 3863 c
62 3567 f
63 3556 k
64 3412 d
65 3346 y
66 3314 l
67 2998 i
68 2260 u

Teste 185
1 6296 z
2 6139 e
3 5447 k
4 5333 q
5 5263 s
6 5055 f
7 4963 o
8 4935 j
9 4815 n
10 4777 n
11 4732 k
12 4672 s
13 4640 a
14 4583 q
15 4470 c
16 4405 f
17 4366 c
18 4302 w
19 4131 j
20 4050 z
21 3567 e
22 3527 w
23 3412 q
24 3314 o
25 3281 c
26 3169 a
27 3135 q
28 2260 c

Teste 186
1 6556 s
2 6307 y
3 6142 b
4 6139 q
5 5881 f
6 5687 r
7 5333 y
8 5055 r
9 4935 d
10 4921 q
11 4777 x
12 4672 s
13 4583 n
14 4569 n
15 4405 a
16 4303 d
17 4302 b
18 4282 a
19 4231 d
20 4223 x
21 4050 k
22 3527 a
23 3314 d
24 3191 k
25 3169 f
26 3124 s
27 2260 s
28 2234 a

Teste 187
1 3902 d
2 2234 d

Teste 188
1 3763 y
2 2234 y

Teste 189
1 7259 n
2 6831 z
3 6747 d
4 6722 a
5 6716 s
6 6660 l
7 6647 f
8 6404 j
9 6341 i
10 6309 b
11 6307 c
12 6295 r
13 6277 v
14 6271 q
15 6185 c
16 6143 f
17 6139 z
18 6087 f
19 6050 y
20 5998 l
21 5996 n
22 5921 g
23 5918 s
24 5886 c
25 5858 a
26 5838 g
27 5827 w
28 5785 o
29 5767 n
30 5721 d
31 5687 k
32 5651 r
33 5645 p
34 5624 p
35 5569 o
36 5545 s
37 5530 c
38 5511 a
39 5500 k
40 5413 n
41 5388 w
42 5320 i
43 5306 v
44 5261 l
45 5254 b
46 5245 f
47 5235 b
48 5231 k
48 5231 k
50 5211 i
51 5190 c
52 5174 k
53 5172 o
54 5113 k
55 5072 h
56 5067 c
57 5063 j
58 5055 n
59 5020 l
60 4988 w
61 4947 n
62 4921 b
63 4919 d
64 4797 p
65 4784 o
66 4708 q
67 4672 o
68 4617 h
69 4569 w
70 4481 c
71 4303 s
72 4293 p
73 4282 d
74 4223 a
75 4214 b
76 4209 r
77 3900 y
78 3864 i
79 3652 r
80 3527 b
81 3267 o
82 3191 c
83 3124 i
84 2234 i

Teste 190
1 6905 m
2 6831 u
3 6722 g
4 6701 c
5 6660 j
6 6654 r
7 6469 n
8 6467 e
9 6436 j
10 6404 j
11 6352 h
12 6343 p
13 6309 k
14 6295 c
15 6271 p
16 6229 k
17 6176 a
18 6149 g
19 6143 o
20 6087 f
21 5998 u
22 5953 w
23 5921 h
24 5918 n
25 5886 n
26 5848 c
27 5838 c
28 5785 m
29 5747 m
30 5721 o
31 5662 o
32 5651 w
33 5624 w
34 5545 l
35 5511 y
36 5440 y
37 5413 h
38 5320 f
39 5282 u
40 5268 e
41 5261 k
42 5245 u
43 5231 l
44 5211 r
45 5208 w
46 5174 n
47 5141 v
48 5113 z
49 5083 h
50 5067 g
51 5055 a
52 5002 c
53 4988 k
54 4921 e
55 4909 v
56 4835 j
57 4812 r
58 4797 j
59 4725 f
60 4708 m
61 4697 u
62 4626 f
63 4617 v
64 4560 o
65 4481 u
66 4449 u
67 4355 c
68 4293 e
69 4252 k
70 4223 k
71 4209 r
72 4162 z
73 3974 g
74 3864 v
75 3857 l
76 3835 j
77 3585 k
78 3527 c
78 3527 u
80 3471 z
81 3191 c
82 2814 k
83 2783 l
84 2234 z

Teste 191
1 5924 t
2 5839 q
3 5252 q
4 4914 t
5 4725 v
6 3864 o
7 3835 q
8 3527 q
9 3471 t
10 2814 v
11 2234 t

Teste 192
1 6061 z
2 5839 v
3 5796 p
4 5021 f
5 4983 o
6 4914 p
7 4671 e
8 4360 v
9 3864 z
10 3527 f
11 2814 e

Teste 193
1 7262 m
2 6423 v
3 6061 x
4 5933 x
5 5817 d
6 5796 h
7 5765 g
8 5614 a
9 5481 f
10 5435 e
11 5418 e
12 5092 q
13 5002 e
14 4983 a
15 4921 q
16 4835 w
17 4819 v
18 4797 d
19 4708 e
20 4701 t
21 4671 y
22 4626 h
23 4567 h
24 4560 v
25 4559 p
26 4531 y
27 4449 p
28 4293 m
29 4223 v
30 4162 f
31 4143 w
32 3864 t
33 3254 h
34 2814 g

Teste 194
1 6812 g
2 6783 k
3 6423 g
4 6271 f
5 6115 s
6 6090 k
7 5933 f
8 5796 c
9 5724 q
10 5632 j
11 5614 f
12 5435 k
13 5282 s
14 5092 s
15 4983 e
16 4855 f
17 4835 i
18 4797 q
19 4769 z
20 4701 z
21 4626 t
22 4590 t
23 4560 q
24 4558 e
25 4531 k
26 4293 t
27 4213 t
28 4176 i
29 4162 j
30 3991 q
31 3946 c
32 3895 i
33 3864 i
34 2814 s

Teste 195
1 5514 q
2 3991 e
3 3895 m
4 3516 m
5 2814 q

Teste 196
1 6053 e
2 5170 g
3 4707 r
4 3991 g
5 3516 r

Teste 197
1 6783 c
2 6271 n
3 6090 t
4 6053 r
5 5857 n
6 5796 d
7 5794 a
8 5651 o
9 5635 q
10 5632 o
11 5545 q
12 5440 p
13 5435 t
14 5320 t
15 5316 i
16 5296 c
17 5268 n
18 5245 c
19 5211 i
20 5174 o
21 5135 p
22 5113 w
23 5092 w
24 5067 p
24 5067 q
26 5066 f
27 5050 w
28 5044 c
29 5042 w
30 4990 o
31 4950 d
32 4855 f
33 4797 a
34 4763 b
35 4754 a
36 4746 l
37 4707 b
38 4701 q
39 4590 p
40 4558 f
41 4525 v
42 4466 q
43 4452 t
44 4387 f
45 4361 q
46 4339 o
47 4293 v
48 4281 o
49 4176 l
50 4039 r
51 3974 t
52 3920 t
53 3875 n
54 3516 a

Teste 198
1 6481 j
2 6352 n
3 6271 a
4 6142 c
5 6053 n
6 5837 b
7 5796 p
8 5781 p
9 5749 a
10 5651 c
11 5632 h
12 5600 g
13 5440 u
14 5415 u
15 5396 g
16 5387 c
17 5350 y
18 5322 h
19 5320 v
20 5296 k
21 5277 k
22 5245 v
23 5244 d
24 5203 d
25 5194 f
26 5174 d
27 5113 p
28 5067 h
29 5066 c
30 5044 j
31 4990 n
32 4855 h
33 4763 p
34 4746 d
35 4701 y
36 4603 h
37 4558 e
38 4522 e
39 4466 c
40 4387 b
41 4339 f
42 4281 c
43 4062 v
44 4039 g
45 4034 p
46 4022 v
47 3960 n
48 3954 k
49 3920 k
50 3719 p
51 3516 g
52 3359 c
53 3251 h
54 3183 c

Teste 199
1 6831 i
2 6822 c
3 6701 n
4 6654 m
5 6560 p
6 6467 u
7 6404 m
8 6352 o
9 6343 a
10 6295 v
11 6229 c
12 6149 y
13 6142 q
14 6087 b
15 5970 c
16 5953 p
17 5918 z
18 5884 r
19 5848 j
20 5837 q
21 5831 b
22 5822 p
23 5787 u
24 5785 m
25 5781 a
26 5755 d
27 5751 g
28 5721 s
29 5679 m
30 5651 w
31 5600 d
32 5551 z
33 5549 o
34 5456 p
35 5415 r
36 5387 q
37 5373 j
38 5367 m
39 5322 u
40 5296 w
41 5287 a
42 5245 j
43 5203 r
44 5196 q
45 5174 b
46 5164 w
47 5150 q
48 5139 m
49 5068 c
50 5067 q
51 5049 q
52 5047 s
53 5044 n
54 5005 d
55 4884 a
56 4855 d
57 4746 r
58 4669 n
59 4660 a
60 4603 c
61 4591 b
62 4522 p
63 4491 j
64 4387 a
64 4387 l
66 4281 g
67 4143 v
68 4058 u
69 4039 j
70 4022 c
71 3954 c
72 3867 r
73 3857 j
74 3798 y
75 3764 s
76 3726 q
77 3719 p
78 3628 c
79 3603 n
80 3524 r
81 3359 l
82 3296 w
83 3183 s

Teste 200
1 6822 u
2 6736 w
3 6654 k
4 6467 t
5 6433 l
6 6352 g
7 6295 p
8 6221 p
9 6149 z
10 6087 b
11 6040 n
12 5953 k
13 5884 v
14 5856 u
15 5837 a
16 5834 l
17 5822 o
18 5799 u
19 5785 x
20 5755 c
21 5726 v
22 5721 u
23 5651 q
24 5641 f
25 5551 r
26 5531 r
27 5471 i
28 5456 h
29 5387 q
30 5377 i
31 5367 v
32 5356 q
33 5322 k
34 5296 s
35 5245 w
36 5229 q
37 5196 l
38 5169 u
39 5164 p
40 5139 v
41 5104 v
42 5067 t
43 5047 f
44 5021 z
45 5005 b
46 5003 b
47 4915 b
48 4910 v
49 4879 x
50 4871 z
51 4859 p
52 4855 c
52 4855 x
54 4669 z
55 4634 t
56 4603 c
57 4522 y
58 4457 d
59 4450 h
60 4389 l
61 4387 n
62 4347 q
63 4331 y
64 4303 k
65 4292 g
66 4281 q
67 4174 o
68 4152 x
69 4130 s
70 4058 l
71 4022 x
72 4006 t
73 3867 u
74 3802 x
75 3798 u
76 3779 a
77 3762 c
78 3726 d
79 3705 u
80 3628 i
81 3524 l
82 3511 u
83 3296 u

Teste 201
1 7323 g
2 6894 g
3 6822 i
4 6798 h
5 6654 c
6 6624 g
7 6619 t
8 6602 w
9 6594 g
10 6562 h
11 6480 h
12 6433 i
13 6416 z
14 6295 f
15 6275 r
16 6252 o
17 6149 i
18 6090 o
19 6040 i
20 6026 i
21 5956 s
22 5918 e
23 5884 s
24 5874 h
25 5855 f
26 5837 o
27 5822 x
28 5785 t
29 5726 b
30 5663 a
31 5651 j
32 5551 i
33 5549 w
34 5548 k
35 5500 b
36 5498 c
37 5471 k
37 5471 x
39 5465 q
40 5387 a
41 5370 z
42 5367 i
43 5361 i
44 5322 n
45 5313 p
46 5245 k
47 5196 a
48 5175 o
48 5175 y
50 5164 o
51 5104 a
52 5054 i
53 5047 e
54 5014 g
55 5005 n
56 4994 s
57 4915 r
58 4903 o
59 4901 e
60 4879 g
61 4859 r
62 4855 y
63 4778 r
64 4734 g
65 4695 a
66 4664 r
67 4634 p
68 4538 q
69 4522 q
70 4450 l
71 4447 m
72 4443 n
73 4387 x
74 4331 j
75 4292 m
76 4230 j
77 4191 i
78 4174 r
79 4153 l
80 4147 r
81 4130 o
82 4022 r
83 4021 u
84 3951 n
85 3914 i
86 3867 o
87 3798 u
88 3769 g
89 3762 g
90 3705 s
91 3631 x
92 3524 e
93 3493 j
94 3296 q
95 3267 i
96 3133 a
97 3132 k

Teste 202
1 6952 o
2 6894 s
3 6798 d
4 6624 a
5 6602 h
6 6583 a
7 6562 q
8 6433 q
9 6332 v
10 6299 g
11 6295 w
12 6261 d
13 6252 j
14 6131 c
15 6090 g
16 6026 n
17 5995 z
18 5993 y
19 5971 s
20 5918 v
21 5913 b
22 5901 o
23 5874 n
24 5837 b
25 5833 q
26 5813 c
27 5785 c
28 5781 x
29 5724 g
30 5663 a
31 5617 p
32 5556 f
33 5551 q
34 5548 r
35 5546 a
36 5512 h
37 5498 o
38 5495 v
39 5480 b
40 5471 o
41 5387 n
42 5367 a
43 5354 q
44 5322 q
45 5247 q
46 5245 x
47 5220 n
48 5175 c
49 5164 b
50 5141 w
51 5108 c
52 5081 b
53 5054 f
54 5014 z
55 4994 n
56 4992 j
57 4923 h
58 4903 x
59 4898 n
60 4879 f
61 4855 d
62 4828 t
63 4764 w
64 4740 r
65 4734 d
66 4664 w
67 4624 r
68 4538 c
69 4470 d
70 4450 r
71 4443 c
72 4397 b
73 4379 d
74 4348 x
75 4331 g
76 4322 g
77 4286 x
78 4285 q
79 4248 q
80 4230 x
81 4198 c
82 4174 w
83 4147 h
84 4145 a
85 4022 b
86 3982 n
87 3951 b
88 3867 c
89 3769 y
90 3708 c
91 3705 t
92 3623 n
93 3524 p
94 3296 q
95 3204 f
96 3133 v
97 3045 w

Teste 203
1 7376 k
2 6936 e
3 6825 h
4 6636 t
5 6530 k
6 6275 u
7 6216 e
8 6084 q
9 5776 x
10 5558 a
11 5532 p
12 5523 b
13 5513 g
14 5498 x
15 5480 f
16 5387 x
17 5354 u
18 5247 j
19 5221 b
20 5220 w
21 5164 w
22 5108 g
23 5054 h
24 5020 f
25 4994 p
26 4965 f
27 4923 h
28 4898 c
29 4855 g
30 4764 b
31 4734 a
32 4666 x
33 4624 t
34 4561 h
35 4522 h
36 4470 d
37 4452 w
38 4443 k
39 4388 f
40 4379 u
41 4331 f
42 4286 q
43 4248 u
44 4237 g
45 4210 c
46 4198 h
47 4160 u
48 4151 y
49 4147 e
50 4084 s
51 4022 h
52 3996 w
53 3962 j
54 3951 e
55 3893 h
56 3788 u
57 3769 b
58 3705 y
59 3524 f
60 3409 d
61 3204 k
62 3045 s

Teste 204
1 6936 u
2 6791 n
3 6636 g
4 6546 i
5 6384 u
6 6275 f
7 6194 g
8 6084 z
9 5939 m
10 5727 x
11 5670 f
12 5599 s
13 5558 g
14 5523 a
15 5498 f
16 5477 t
17 5387 e
18 5349 z
19 5247 n
20 5220 x
21 5160 d
22 5131 a
23 5109 b
24 5108 d
25 5020 r
26 5015 d
27 4965 i
28 4898 d
29 4882 r
30 4787 x
31 4770 f
32 4764 d
33 4751 d
34 4666 z
35 4623 w
36 4605 z
37 4588 g
38 4561 t
39 4543 l
40 4470 x
41 4463 z
42 4443 w
43 4432 i
44 4390 e
45 4379 c
46 4343 i
47 4286 i
48 4238 n
49 4237 n
50 4198 i
51 4151 z
52 4084 s
53 3996 l
54 3951 b
55 3788 k
56 3705 t
57 3573 c
58 3409 x
59 3152 x
60 3045 m
61 2984 t
62 2149 k

Teste 205
1 7014 v
2 6791 f
3 6546 e
4 6275 s
5 6182 d
6 6084 r
7 5838 r
8 5727 w
9 5713 m
10 5616 l
11 5599 k
12 5567 s
13 5523 u
14 5508 i
15 5503 i
16 5494 u
17 5481 k
18 5477 s
19 5372 c
20 5349 h
21 5302 s
22 5283 l
23 5220 g
24 5191 w
25 5131 x
26 5108 d
27 5100 u
28 5015 l
29 4942 x
30 4898 c
31 4853 g
32 4787 b
33 4764 w
34 4714 m
35 4709 t
36 4682 b
37 4666 i
38 4630 s
39 4605 l
40 4561 i
41 4555 y
42 4470 k
43 4467 k
44 4455 h
45 4443 r
46 4434 w
47 4420 i
48 4390 s
49 4343 i
50 4238 u
51 4198 t
52 4168 e
53 4084 v
54 4018 r
55 3951 d
56 3783 d
57 3705 m
58 3666 x
59 3409 m
60 3045 x
61 2149 y

Teste 206
1 7954 p
2 6915 p
3 6827 r
4 6791 x
5 6275 n
6 6150 s
7 6084 r
8 6035 p
9 6013 f
10 5819 s
11 5727 o
12 5702 w
13 5700 x
14 5616 j
15 5574 i
16 5567 g
17 5554 w
18 5508 w
19 5494 u
20 5477 r
21 5445 d
22 5349 s
23 5283 d
24 5230 v
25 5191 p
26 5153 j
27 5108 x
28 5083 o
29 5015 n
30 5003 a
31 4962 j
32 4956 g
32 4956 p
34 4924 r
35 4904 n
36 4898 m
37 4862 u
38 4856 r
39 4787 k
40 4780 q
41 4738 u
42 4714 g
43 4706 d
44 4682 p
45 4630 p
46 4561 r
47 4470 i
48 4455 w
49 4434 u
50 4390 p
51 4238 q
52 4205 k
53 4168 j
54 4018 s
55 4011 n
56 3783 d
57 3666 v
58 3636 x
59 3550 g
60 3045 a
61 2781 m

Teste 207
1 7268 s
2 6673 r
3 6408 i
4 5903 o
5 5535 l
6 5502 l
7 5241 p
8 5221 l
9 4904 l
10 4862 r
11 4820 r
12 4803 w
13 4787 l
14 4738 m
15 4706 p
16 4630 l
17 4605 l
18 4521 m
19 4470 i
20 4434 o
21 4238 l
22 4168 o
23 4135 l
24 4011 s
25 3666 w
26 3550 r
27 3396 o
28 2781 l

Teste 208
1 6673 p
2 6026 u
3 5903 z
4 5898 l
5 5888 p
6 5511 j
7 5510 p
8 5502 e
9 5417 n
10 5221 t
11 5085 e
12 5058 x
13 4928 c
14 4862 u
15 4810 x
16 4803 x
17 4792 z
18 4738 c
19 4736 t
20 4636 i
21 4630 j
22 4521 l
23 4476 r
24 4434 n
25 4168 p
26 4011 x
27 3550 r
28 2781 i

Teste 209
1 7954 x
2 7185 a
3 6827 b
4 6565 a
5 6300 q
6 6275 f
7 6259 r
8 6084 x
9 6064 f
10 6026 a
11 6013 r
12 5995 c
13 5971 r
14 5913 m
15 5898 z
16 5874 v
17 5858 l
18 5833 m
19 5804 v
20 5785 w
21 5737 o
22 5727 k
23 5724 k
24 5700 a
25 5628 b
26 5617 t
27 5574 o
28 5554 g
29 5551 i
29 5551 x
31 5546 q
32 5511 d
33 5508 r
34 5505 c
35 5504 r
36 5502 f
37 5494 w
38 5472 d
39 5445 l
40 5444 z
41 5424 k
42 5398 n
43 5356 f
44 5283 r
45 5221 f
46 5191 z
47 5108 x
48 5058 x
49 5044 x
50 5015 n
51 4986 b
52 4972 m
53 4962 b
54 4956 s
55 4920 t
56 4862 k
57 4822 g
58 4803 b
59 4792 x
60 4738 m
61 4636 t
62 4573 w
63 4521 k
64 4434 j
65 4419 s
66 4400 x
67 4390 z
68 4330 f
69 4316 m
70 4260 j
71 4060 r
72 4026 b
73 4011 r
74 3994 w
75 3909 m
76 3832 k
77 3738 v
78 3573 t
79 3527 k
80 3457 i
81 3302 k
82 2781 v

Teste 210
1 7185 d
2 6850 o
3 6693 q
4 6610 l
5 6565 v
6 6464 k
7 6354 n
8 6275 r
9 6250 i
10 6084 l
11 6026 k
12 5995 j
13 5954 a
14 5917 d
15 5913 a
16 5874 b
17 5833 o
18 5815 g
19 5800 v
20 5785 k
21 5727 s
22 5722 j
23 5700 y
24 5617 z
25 5587 s
26 5554 i
27 5551 q
28 5511 b
29 5505 u
30 5502 i
31 5472 b
32 5444 j
33 5415 n
34 5398 q
35 5304 n
36 5283 l
37 5226 u
38 5223 d
39 5212 y
40 5191 d
41 5058 d
42 5015 b
43 5000 b
44 4972 v
45 4956 n
46 4930 a
47 4912 q
48 4898 k
49 4874 o
50 4862 h
51 4851 b
52 4833 e
53 4812 p
54 4803 l
55 4778 h
56 4738 b
57 4696 b
58 4573 n
59 4540 l
60 4465 f
61 4464 j
62 4434 n
63 4432 h
64 4400 x
65 4396 r
66 4351 l
67 4330 e
68 4295 i
69 4260 f
70 4142 b
71 4139 v
72 4026 h
73 3994 a
74 3976 d
75 3832 p
76 3765 i
77 3643 b
78 3573 g
79 3540 z
80 3529 x
81 3457 o
82 2781 i

Teste 211
1 7225 d
2 6373 z
3 6295 x
4 6266 d
5 6174 x
6 6060 l
7 5995 g
8 5917 e
9 5874 d
10 5838 p
11 5825 h
12 5815 s
13 5807 q
14 5785 u
15 5775 r
16 5736 n
17 5722 x
18 5651 e
19 5644 o
20 5617 q
21 5568 d
22 5554 c
23 5525 a
24 5511 n
25 5502 y
26 5478 x
27 5452 n
28 5444 z
29 5398 v
30 5289 b
31 5283 p
32 5223 z
33 5209 g
34 5191 g
35 5066 z
36 5015 r
37 4972 r
38 4930 d
39 4904 p
40 4898 x
41 4862 k
42 4833 h
43 4803 d
44 4774 w
45 4770 k
46 4738 b
47 4650 y
48 4622 d
49 4573 w
50 4530 s
51 4465 d
52 4434 o
53 4424 u
54 4408 v
55 4400 y
56 4351 k
57 4348 k
58 4321 c
59 4295 l
60 4269 y
61 4255 g
62 4252 f
63 4142 n
64 4026 p
65 3976 f
66 3765 u
67 3732 u
68 3573 x
69 3529 x
70 3260 r
71 2781 a
72 2620 x

Teste 212
1 6874 i
2 6619 i
3 6422 q
4 6373 c
5 6266 y
6 6195 c
7 6114 i
8 6060 f
9 6022 x
10 5968 c
11 5965 a
12 5937 a
13 5917 c
14 5897 q
15 5860 u
16 5838 u
17 5815 c
18 5785 x
19 5781 l
20 5736 a
21 5682 u
22 5651 o
23 5627 w
24 5617 w
25 5554 x
26 5532 t
27 5514 m
28 5511 t
29 5478 q
30 5444 n
31 5434 i
32 5326 f
33 5289 e
34 5223 k
35 5191 p
35 5191 w
37 5190 p
38 5052 o
39 5045 z
40 5015 c
41 5012 x
42 4930 l
43 4923 b
44 4898 n
45 4833 u
46 4774 q
47 4738 i
48 4718 c
49 4693 k
50 4657 n
51 4642 c
52 4622 z
53 4575 n
54 4548 s
55 4530 c
56 4434 m
57 4408 i
58 4351 i
59 4321 b
60 4269 d
61 4254 d
62 4252 q
63 4207 i
64 4029 e
65 4026 a
66 4007 c
67 3957 q
68 3865 y
69 3765 i
70 3573 i
71 3260 w
72 2620 s

Teste 213
1 7061 r
2 6798 z
3 6621 m
4 6454 o
5 6181 y
6 6159 x
7 6124 t
8 6075 j
9 5847 y
10 5838 y
11 5816 s
12 5799 j
13 5785 v
14 5736 a
15 5651 z
16 5617 y
17 5532 h
18 5511 t
19 5471 q
20 5447 y
21 5444 r
22 5417 g
23 5404 a
24 5383 d
25 5326 j
26 5294 c
27 5223 e
28 5191 i
29 5111 e
30 5079 i
31 5064 g
32 5052 q
33 5049 z
34 5015 g
35 4930 j
36 4919 z
37 4898 d
38 4796 g
39 4776 s
40 4774 o
41 4718 c
42 4657 z
43 4622 g
44 4599 c
45 4548 z
46 4443 y
47 4434 y
48 4351 g
49 4328 z
50 4297 h
51 4269 s
52 4252 s
53 4233 v
54 4029 z
55 4007 y
56 3865 m
57 3573 c
58 2620 x

Teste 214
1 6798 o
2 6634 o
3 6454 a
4 6159 c
5 6075 h
6 5838 e
7 5799 z
8 5785 s
9 5736 m
10 5658 p
11 5617 o
12 5511 z
13 5447 o
14 5417 p
15 5383 p
16 5355 s
17 5294 a
18 5267 z
19 5191 s
20 5145 u
21 5079 y
22 5052 t
23 5015 o
24 4994 s
25 4919 o
26 4819 p
27 4796 h
28 4774 l
29 4657 s
30 4627 o
31 4599 m
32 4575 a
33 4569 m
34 4525 z
35 4517 g
36 4504 m
37 4498 g
38 4459 u
39 4443 u
40 4355 h
41 4351 j
42 4297 s
43 4252 p
44 4142 e
45 4029 u
46 3971 a
47 3883 o
48 3865 g
49 3861 o
50 3772 p
51 3722 y
52 3594 c
53 3334 j
54 3226 t
55 3196 h
56 2991 l
57 2834 o
58 2620 g

Teste 215
1 7465 w
2 5756 j
3 4673 p
4 4058 k
5 3772 k
6 3594 p
7 3226 w
8 3111 r
9 2991 j
10 2620 r

Teste 216
1 6102 l
2 5756 j
3 5627 f
4 4793 m
5 4542 r
6 4058 f
7 3594 m
8 3235 j
9 3111 l
10 2620 r

Teste 217
1 5858 n
2 5516 c
3 5313 y
4 4793 o
5 4058 y
6 3235 c
7 2620 n

Teste 218
1 5516 b
2 4793 b
3 4392 c
4 4367 b
5 4177 o
6 3419 b
7 3235 c

Teste 219
1 5846 j
2 5756 j
3 5591 k
4 5590 b
5 5516 w
6 5511 h
7 5476 h
8 5417 p
9 5357 l
10 5355 u
11 5337 c
12 5280 m
13 5268 c
14 5267 d
15 5223 w
16 5145 k
17 5137 g
18 5052 z
19 5036 m
20 4994 b
21 4915 p
22 4819 m
23 4797 b
24 4774 g
25 4757 d
26 4627 b
27 4575 c
28 4525 s
29 4504 v
30 4459 b
31 4455 v
32 4431 s
33 4392 v
34 4391 v
35 4364 t
36 4355 c
37 4314 z
38 4301 g
39 4297 t
40 4177 s
41 4142 l
42 4024 s
43 3971 g
44 3898 v
45 3878 u
46 3865 m
47 3652 b
48 3235 v

Teste 220
1 6579 k
2 6086 w
3 6084 r
4 5898 q
5 5886 r
6 5756 k
7 5732 z
8 5710 s
9 5694 w
10 5674 g
11 5598 m
12 5590 s
13 5511 c
14 5435 v
15 5417 z
16 5355 q
17 5280 v
18 5267 o
19 5230 l
20 5145 y
21 5092 o
22 5052 r
23 5025 q
24 4994 q
25 4976 t
26 4937 o
27 4850 d
28 4819 n
29 4774 d
30 4744 z
31 4684 k
32 4627 o
33 4561 y
34 4525 r
35 4463 n
36 4459 k
37 4431 z
38 4429 i
39 4391 t
40 4361 k
41 4355 g
42 4301 k
43 4177 w
44 4024 w
45 3898 i
46 3865 l
47 3770 c
48 3235 m

Teste 221
1 5855 t
2 5790 t
3 5643 o
4 4833 k
5 4301 t
6 4024 k
7 3865 o
8 3235 t

Teste 222
1 5790 i
2 4893 m
3 4833 m
4 4130 i
5 4024 w
6 3862 l
7 3655 w
8 3235 l

Teste 223
1 6295 w
2 5877 i
3 4893 d
4 4361 o
5 4279 d
6 4130 i
7 3862 w
8 3779 d
9 3235 d

Teste 224
1 5877 p
2 4858 o
3 4637 h
4 4366 p
5 4361 d
6 4130 r
7 3940 d
8 3779 h
9 3774 r

Teste 225
1 7212 n
2 6634 w
3 6619 n
4 6373 h
5 6354 o
6 6235 w
7 6195 a
8 6159 y
9 6086 s
10 6065 v
11 6060 o
12 5968 q
13 5937 c
14 5909 a
15 5898 h
16 5897 a
17 5877 e
18 5838 h
19 5785 y
20 5756 e
21 5710 e
22 5674 u
23 5665 w
24 5658 t
25 5602 j
26 5590 d
27 5564 m
28 5526 o
29 5502 y
30 5478 c
31 5435 h
32 5419 q
33 5358 h
34 5355 d
35 5338 d
36 5290 t
37 5267 n
38 5175 a
39 5160 u
40 5145 l
41 5135 j
42 5074 f
43 5052 o
44 4994 u
45 4949 u
46 4937 z
47 4932 n
48 4827 z
49 4819 n
50 4761 e
51 4744 j
52 4705 n
53 4637 t
54 4627 j
55 4525 m
56 4459 v
57 4429 f
58 4428 e
59 4361 w
60 4344 d
61 4325 e
62 4288 e
63 4166 h
64 4133 o
65 3940 o
66 3937 l
67 3932 h
68 3774 e
69 3760 h
70 3572 t
71 3063 s
72 3041 y

Teste 226
1 6634 t
2 6373 o
3 6269 o
4 6235 t
5 6159 i
6 6099 q
7 6065 y
8 5989 t
9 5968 w
10 5961 e
11 5909 e
12 5897 i
13 5838 u
14 5772 c
15 5756 c
16 5682 w
17 5674 u
18 5658 p
19 5631 t
20 5590 h
21 5526 q
22 5513 f
23 5478 b
24 5419 l
25 5359 m
26 5355 q
26 5355 s
28 5290 h
29 5284 i
30 5260 q
31 5175 x
32 5173 c
33 5145 f
34 5074 q
35 5048 u
36 4994 c
37 4972 p
38 4970 o
39 4946 c
40 4940 l
41 4937 o
42 4827 j
43 4761 t
